ID,step,angle,ID_old,time,lon.x,lat.x,x,y,state_m2_v,state_m2_w,state_m3_v,state_m3_w,datetimelo,date,lat.y,lon.y,dawn,sunrise,sunset,dusk,diel,habitat
A69-1604-7923-2924,"3.82511314459802","2.9323972425435",A69-1604-7923,2024-02-10 18:24:47,-88.295518627662403,30.386999585422799,375532.667228128004353,3362381.182908989489079,2,1,2,2,2024-02-10 12:24:47,2024-02-10,30.399999999999999,-88.250000000000000,2024-02-10 06:14:37,2024-02-10 06:39:24,2024-02-10 17:37:47,2024-02-10 18:02:34,day,oyster
A69-1604-7923-2924,"2.07282567465502","0.283832074952549",A69-1604-7923,2024-02-10 18:27:47,-88.295550458010595,30.386978860194301,375529.582585095020477,3362378.920947909820825,2,1,2,2,2024-02-10 12:27:47,2024-02-10,30.399999999999999,-88.250000000000000,2024-02-10 06:14:37,2024-02-10 06:39:24,2024-02-10 17:37:47,2024-02-10 18:02:34,day,oyster
A69-1604-7923-2924,"0.213409014917478","2.7911435297035",A69-1604-7923,2024-02-10 18:30:47,-88.295563388968802,30.386963890912099,375528.321155991987325,3362377.276137010194361,2,1,2,2,2024-02-10 12:30:47,2024-02-10,30.399999999999999,-88.250000000000000,2024-02-10 06:14:37,2024-02-10 06:39:24,2024-02-10 17:37:47,2024-02-10 18:02:34,day,oyster
A69-1604-7923-2924,"2.17893485974399","-1.40203693304059",A69-1604-7923,2024-02-10 18:33:47,-88.295561528259796,30.386964942153199,375528.501272042980418,3362377.390599300153553,2,1,2,2,2024-02-10 12:33:47,2024-02-10,30.399999999999999,-88.250000000000000,2024-02-10 06:14:37,2024-02-10 06:39:24,2024-02-10 17:37:47,2024-02-10 18:02:34,day,oyster
A69-1604-7923-2924,"4.15876549330168","2.44184282003584",A69-1604-7923,2024-02-10 18:36:47,-88.295546132756996,30.386950508407701,375529.962224216025788,3362375.774005389772356,2,1,2,2,2024-02-10 12:36:47,2024-02-10,30.399999999999999,-88.250000000000000,2024-02-10 06:14:37,2024-02-10 06:39:24,2024-02-10 17:37:47,2024-02-10 18:02:34,day,oyster
A69-1604-7923-2924,"3.74261068853622","-0.797409675937265",A69-1604-7923,2024-02-10 18:39:47,-88.295548147031695,30.386987989598602,375529.816206476010848,3362379.930206689983606,2,1,2,2,2024-02-10 12:39:47,2024-02-10,30.399999999999999,-88.250000000000000,2024-02-10 06:14:37,2024-02-10 06:39:24,2024-02-10 17:37:47,2024-02-10 18:02:34,day,oyster
A69-1604-7923-2924,NA,NA,A69-1604-7923,2024-02-10 18:42:47,-88.295521573489097,30.387012677019001,375532.400781124015339,3362382.637069940101355,2,1,2,2,2024-02-10 12:42:47,2024-02-10,30.399999999999999,-88.250000000000000,2024-02-10 06:14:37,2024-02-10 06:39:24,2024-02-10 17:37:47,2024-02-10 18:02:34,day,oyster
A69-1604-7923-2940,"0.350009759677348",NA,A69-1604-7923,2024-02-11 15:52:28,-88.295536700000000,30.386879799999999,375530.778908668027725,3362367.927124700043350,2,1,2,2,2024-02-11 09:52:28,2024-02-11,30.399999999999999,-88.250000000000000,2024-02-11 06:13:52,2024-02-11 06:38:37,2024-02-11 17:38:37,2024-02-11 18:03:22,day,oyster
A69-1604-7923-2940,"3.00519795376988","-0.471984484245479",A69-1604-7923,2024-02-11 15:55:28,-88.295534345688282,30.386882209643598,375531.008174129994586,3362368.191594319883734,2,1,2,2,2024-02-11 09:55:28,2024-02-11,30.399999999999999,-88.250000000000000,2024-02-11 06:13:52,2024-02-11 06:38:37,2024-02-11 17:38:37,2024-02-11 18:03:22,day,oyster
A69-1604-7923-2940,"5.3005941913593","-2.82830480941408",A69-1604-7923,2024-02-11 15:58:28,-88.295505491513794,30.386892669185301,375533.793843829014804,3362369.319095570128411,2,1,2,2,2024-02-11 09:58:28,2024-02-11,30.399999999999999,-88.250000000000000,2024-02-11 06:13:52,2024-02-11 06:38:37,2024-02-11 17:38:37,2024-02-11 18:03:22,day,oyster
A69-1604-7923-2940,"2.36304186666143","0.0556553209696289",A69-1604-7923,2024-02-11 16:01:28,-88.295547349366799,30.386861520600299,375529.732505096995737,3362365.912950170226395,2,1,2,2,2024-02-11 10:01:28,2024-02-11,30.399999999999999,-88.250000000000000,2024-02-11 06:13:52,2024-02-11 06:38:37,2024-02-11 17:38:37,2024-02-11 18:03:22,day,oyster
A69-1604-7923-2940,"0.23411357141942","1.74308819802614",A69-1604-7923,2024-02-11 16:04:28,-88.295565090002100,30.386846755922399,375528.009203431021888,3362364.296101930085570,2,1,2,2,2024-02-11 10:04:28,2024-02-11,30.399999999999999,-88.250000000000000,2024-02-11 06:13:52,2024-02-11 06:38:37,2024-02-11 17:38:37,2024-02-11 18:03:22,day,oyster
A69-1604-7923-2940,"1.11296575889024","2.00302779439854",A69-1604-7923,2024-02-11 16:07:28,-88.295563126395294,30.386845505486299,375528.196288265986368,3362364.155359509401023,2,1,2,2,2024-02-11 10:07:28,2024-02-11,30.399999999999999,-88.250000000000000,2024-02-11 06:13:52,2024-02-11 06:38:37,2024-02-11 17:38:37,2024-02-11 18:03:22,day,oyster
A69-1604-7923-2940,"3.47194888332874","-0.311806838420278",A69-1604-7923,2024-02-11 16:10:28,-88.295560810590899,30.386855344300599,375528.431273096997757,3362365.243235839996487,2,1,2,2,2024-02-11 10:10:28,2024-02-11,30.399999999999999,-88.250000000000000,2024-02-11 06:13:52,2024-02-11 06:38:37,2024-02-11 17:38:37,2024-02-11 18:03:22,day,oyster
A69-1604-7923-2940,NA,NA,A69-1604-7923,2024-02-11 16:13:28,-88.295543073850993,30.386882635576299,375530.170082041993737,3362368.248393490444869,2,1,2,2,2024-02-11 10:13:28,2024-02-11,30.399999999999999,-88.250000000000000,2024-02-11 06:13:52,2024-02-11 06:38:37,2024-02-11 17:38:37,2024-02-11 18:03:22,day,oyster
A69-1604-7923-3039,"2.58280371430751",NA,A69-1604-7923,2024-02-16 02:56:25,-88.295892899999998,30.386726800000002,375496.359944815980271,3362351.361925110220909,2,1,2,2,2024-02-15 20:56:25,2024-02-16,30.399999999999999,-88.250000000000000,2024-02-16 06:09:49,2024-02-16 06:34:21,2024-02-16 17:42:43,2024-02-16 18:07:16,night,oyster
A69-1604-7923-3039,"5.64869106351846","0.412061861843145",A69-1604-7923,2024-02-16 02:59:25,-88.295870828206205,30.386740099196700,375498.497548210027162,3362352.811589470133185,2,1,2,2,2024-02-15 20:59:25,2024-02-16,30.399999999999999,-88.250000000000000,2024-02-16 06:09:49,2024-02-16 06:34:21,2024-02-16 17:42:43,2024-02-16 18:07:16,night,oyster
A69-1604-7923-3039,"2.61784594039322","-1.03935801720493",A69-1604-7923,2024-02-16 03:02:25,-88.295840033325689,30.386783511225101,375501.511483568989206,3362357.589026479981840,2,1,2,2,2024-02-15 21:02:25,2024-02-16,30.399999999999999,-88.250000000000000,2024-02-16 06:09:49,2024-02-16 06:34:21,2024-02-16 17:42:43,2024-02-16 18:07:16,night,oyster
A69-1604-7923-3039,"4.86229402460458","-1.98920820392012",A69-1604-7923,2024-02-16 03:05:25,-88.295812795006796,30.386783040565000,375504.128041530027986,3362357.506917989812791,2,1,2,2,2024-02-15 21:05:25,2024-02-16,30.399999999999999,-88.250000000000000,2024-02-16 06:09:49,2024-02-16 06:34:21,2024-02-16 17:42:43,2024-02-16 18:07:16,night,oyster
A69-1604-7923-3039,"1.20603835195372","-0.313204935484538",A69-1604-7923,2024-02-16 03:08:25,-88.295834272178894,30.386743318758100,375502.014066037023440,3362353.128218320664018,2,1,2,2,2024-02-15 21:08:25,2024-02-16,30.399999999999999,-88.250000000000000,2024-02-16 06:09:49,2024-02-16 06:34:21,2024-02-16 17:42:43,2024-02-16 18:07:16,night,oyster
A69-1604-7923-3039,"5.02573052256992","-0.327312647042817",A69-1604-7923,2024-02-16 03:11:25,-88.295842841705905,30.386735368499600,375501.180593007011339,3362352.256523869931698,2,1,2,2,2024-02-15 21:11:25,2024-02-16,30.399999999999999,-88.250000000000000,2024-02-16 06:09:49,2024-02-16 06:34:21,2024-02-16 17:42:43,2024-02-16 18:07:16,night,oyster
A69-1604-7923-3039,NA,NA,A69-1604-7923,2024-02-16 03:14:25,-88.295888941998214,30.386713950952998,375496.723949101986364,3362349.933531749993563,2,1,2,2,2024-02-15 21:14:25,2024-02-16,30.399999999999999,-88.250000000000000,2024-02-16 06:09:49,2024-02-16 06:34:21,2024-02-16 17:42:43,2024-02-16 18:07:16,night,oyster
A69-1604-7923-3055,"0.206960209579355",NA,A69-1604-7923,2024-02-16 05:42:14,-88.295849799999999,30.386773000000002,375500.559736964991316,3362356.434819919988513,2,1,1,1,2024-02-15 23:42:14,2024-02-16,30.399999999999999,-88.250000000000000,2024-02-16 06:09:49,2024-02-16 06:34:21,2024-02-16 17:42:43,2024-02-16 18:07:16,night,oyster
A69-1604-7923-3055,"0.0215872731687941","1.069780682696",A69-1604-7923,2024-02-16 05:45:14,-88.295851718999785,30.386773847836299,375500.376427775016055,3362356.530894210096449,2,1,1,1,2024-02-15 23:45:14,2024-02-16,30.399999999999999,-88.250000000000000,2024-02-16 06:09:49,2024-02-16 06:34:21,2024-02-16 17:42:43,2024-02-16 18:07:16,night,oyster
A69-1604-7923-3055,"0.0643269840311645","3.01253558199602",A69-1604-7923,2024-02-16 05:48:14,-88.295851904610799,30.386773738107600,375500.358454453991726,3362356.518937199842185,2,1,1,1,2024-02-15 23:48:14,2024-02-16,30.399999999999999,-88.250000000000000,2024-02-16 06:09:49,2024-02-16 06:34:21,2024-02-16 17:42:43,2024-02-16 18:07:16,night,oyster
A69-1604-7923-3055,"1.25212930228553","-3.02705065566724",A69-1604-7923,2024-02-16 05:51:14,-88.295851307576996,30.386774000651901,375500.416152546007652,3362356.547378210350871,2,1,1,1,2024-02-15 23:51:14,2024-02-16,30.399999999999999,-88.250000000000000,2024-02-16 06:09:49,2024-02-16 06:34:21,2024-02-16 17:42:43,2024-02-16 18:07:16,night,oyster
A69-1604-7923-3055,"2.70055843929648","0.0589622659458713",A69-1604-7923,2024-02-16 05:54:14,-88.295862179016794,30.386767772189199,375499.363687093020417,3362355.869038870092481,2,1,2,2,2024-02-15 23:54:14,2024-02-16,30.399999999999999,-88.250000000000000,2024-02-16 06:09:49,2024-02-16 06:34:21,2024-02-16 17:42:43,2024-02-16 18:07:16,night,oyster
A69-1604-7923-3055,"3.26351924857091","0.363437757377242",A69-1604-7923,2024-02-16 05:57:14,-88.295884672408704,30.386753164277099,375497.183916058973409,3362354.274794809985906,2,1,2,2,2024-02-15 23:57:14,2024-02-16,30.399999999999999,-88.250000000000000,2024-02-16 06:09:49,2024-02-16 06:34:21,2024-02-16 17:42:43,2024-02-16 18:07:16,night,oyster
A69-1604-7923-3055,"3.49121648550048","0.512454821561789",A69-1604-7923,2024-02-16 06:00:14,-88.295902840712102,30.386728286830401,375495.406690772972070,3362351.537637859582901,2,1,2,2,2024-02-16 00:00:14,2024-02-16,30.399999999999999,-88.250000000000000,2024-02-16 06:09:49,2024-02-16 06:34:21,2024-02-16 17:42:43,2024-02-16 18:07:16,night,oyster
A69-1604-7923-3055,NA,NA,A69-1604-7923,2024-02-16 06:03:14,-88.295904728552699,30.386696830395099,375495.185407421027776,3362348.053441219963133,2,1,2,2,2024-02-16 00:03:14,2024-02-16,30.399999999999999,-88.250000000000000,2024-02-16 06:09:49,2024-02-16 06:34:21,2024-02-16 17:42:43,2024-02-16 18:07:16,night,oyster
A69-1604-7923-3058,"2.03440068858809",NA,A69-1604-7923,2024-02-16 06:26:42,-88.295641900000007,30.386831600000001,375520.609813245013356,3362362.700823230203241,2,1,1,1,2024-02-16 00:26:42,2024-02-16,30.399999999999999,-88.250000000000000,2024-02-16 06:09:49,2024-02-16 06:34:21,2024-02-16 17:42:43,2024-02-16 18:07:16,night,oyster
A69-1604-7923-3058,"3.25551633736218","-1.7304907392093",A69-1604-7923,2024-02-16 06:29:42,-88.295655331429600,30.386845788571399,375519.337264703004621,3362364.288087029941380,2,1,1,1,2024-02-16 00:29:42,2024-02-16,30.399999999999999,-88.250000000000000,2024-02-16 06:09:49,2024-02-16 06:34:21,2024-02-16 17:42:43,2024-02-16 18:07:16,night,oyster
A69-1604-7923-3058,"1.8407897354483","-2.17496104837997",A69-1604-7923,2024-02-16 06:32:42,-88.295626057484299,30.386860574851099,375522.168755747028627,3362365.894650159869343,2,1,1,1,2024-02-16 00:32:42,2024-02-16,30.399999999999999,-88.250000000000000,2024-02-16 06:09:49,2024-02-16 06:34:21,2024-02-16 17:42:43,2024-02-16 18:07:16,night,oyster
A69-1604-7923-3058,"0.125348804250702","2.87417829398499",A69-1604-7923,2024-02-16 06:35:42,-88.295627524000096,30.386844015332901,375522.006851563986856,3362364.060994280036539,2,1,1,1,2024-02-16 00:35:42,2024-02-16,30.399999999999999,-88.250000000000000,2024-02-16 06:09:49,2024-02-16 06:34:21,2024-02-16 17:42:43,2024-02-16 18:07:16,night,oyster
A69-1604-7923-3058,"1.4122575813821","0.220644959368022",A69-1604-7923,2024-02-16 06:38:42,-88.295627084000003,30.386845079999699,375522.050478224002291,3362364.178506140131503,2,1,1,1,2024-02-16 00:38:42,2024-02-16,30.399999999999999,-88.250000000000000,2024-02-16 06:09:49,2024-02-16 06:34:21,2024-02-16 17:42:43,2024-02-16 18:07:16,night,oyster
A69-1604-7923-3058,"2.99866818433853","-0.372307448749959",A69-1604-7923,2024-02-16 06:41:42,-88.295625275000802,30.386857724999700,375522.240326095023192,3362365.577945049852133,2,1,1,1,2024-02-16 00:41:42,2024-02-16,30.399999999999999,-88.250000000000000,2024-02-16 06:09:49,2024-02-16 06:34:21,2024-02-16 17:42:43,2024-02-16 18:07:16,night,oyster
A69-1604-7923-3058,NA,NA,A69-1604-7923,2024-02-16 06:44:42,-88.295610431371799,30.386881523530700,375523.696728140988853,3362368.199185969773680,2,1,1,1,2024-02-16 00:44:42,2024-02-16,30.399999999999999,-88.250000000000000,2024-02-16 06:09:49,2024-02-16 06:34:21,2024-02-16 17:42:43,2024-02-16 18:07:16,night,oyster
A69-1604-7923-3061,"18.6742235348528",NA,A69-1604-7923,2024-02-16 07:06:30,-88.295609299999995,30.386798700000000,375523.700421711022500,3362359.018727879971266,1,2,2,2,2024-02-16 01:06:30,2024-02-16,30.399999999999999,-88.250000000000000,2024-02-16 06:09:49,2024-02-16 06:34:21,2024-02-16 17:42:43,2024-02-16 18:07:16,night,oyster
A69-1604-7923-3061,"0.813375707394894","2.86769637754194",A69-1604-7923,2024-02-16 07:09:30,-88.295480338311805,30.386924744389699,375536.251314733002800,3362372.846298489719629,2,1,1,1,2024-02-16 01:09:30,2024-02-16,30.399999999999999,-88.250000000000000,2024-02-16 06:09:49,2024-02-16 06:34:21,2024-02-16 17:42:43,2024-02-16 18:07:16,night,oyster
A69-1604-7923-3061,"0.859854502965932","-1.25535488832632",A69-1604-7923,2024-02-16 07:12:30,-88.295487458845898,30.386920776229498,375535.562118663976435,3362372.414339209906757,2,1,1,1,2024-02-16 01:12:30,2024-02-16,30.399999999999999,-88.250000000000000,2024-02-16 06:09:49,2024-02-16 06:34:21,2024-02-16 17:42:43,2024-02-16 18:07:16,night,oyster
A69-1604-7923-3061,"0.335416850166558","2.43620059119007",A69-1604-7923,2024-02-16 07:15:30,-88.295494394055794,30.386925678761799,375534.901975365006365,3362372.965302539989352,2,1,1,1,2024-02-16 01:15:30,2024-02-16,30.399999999999999,-88.250000000000000,2024-02-16 06:09:49,2024-02-16 06:34:21,2024-02-16 17:42:43,2024-02-16 18:07:16,night,oyster
A69-1604-7923-3061,"0.187677566874325","-1.75880397438717",A69-1604-7923,2024-02-16 07:18:30,-88.295493764485386,30.386922702140101,375534.958692886983044,3362372.634715809952468,2,1,1,1,2024-02-16 01:18:30,2024-02-16,30.399999999999999,-88.250000000000000,2024-02-16 06:09:49,2024-02-16 06:34:21,2024-02-16 17:42:43,2024-02-16 18:07:16,night,oyster
A69-1604-7923-3061,"1.64473496077885","2.14487547671323",A69-1604-7923,2024-02-16 07:21:30,-88.295495717591606,30.386922713412101,375534.771046046982519,3362372.638111770153046,2,1,1,1,2024-02-16 01:21:30,2024-02-16,30.399999999999999,-88.250000000000000,2024-02-16 06:09:49,2024-02-16 06:34:21,2024-02-16 17:42:43,2024-02-16 18:07:16,night,oyster
A69-1604-7923-3061,"1.93830604565635","-2.67070067871178",A69-1604-7923,2024-02-16 07:24:30,-88.295486518070902,30.386910199523399,375535.639102506975178,3362371.241103869862854,2,1,1,1,2024-02-16 01:24:30,2024-02-16,30.399999999999999,-88.250000000000000,2024-02-16 06:09:49,2024-02-16 06:34:21,2024-02-16 17:42:43,2024-02-16 18:07:16,night,oyster
A69-1604-7923-3061,"5.61837473614882","1.98058930611961",A69-1604-7923,2024-02-16 07:27:30,-88.295503897109299,30.386919077755898,375533.980520678975154,3362372.244167500175536,2,1,2,2,2024-02-16 01:27:30,2024-02-16,30.399999999999999,-88.250000000000000,2024-02-16 06:09:49,2024-02-16 06:34:21,2024-02-16 17:42:43,2024-02-16 18:07:16,night,oyster
A69-1604-7923-3061,"3.87300208515571","2.47151381131738",A69-1604-7923,2024-02-16 07:30:30,-88.295511052760801,30.386868767832500,375533.229197578039020,3362366.676255119964480,2,1,2,2,2024-02-16 01:30:30,2024-02-16,30.399999999999999,-88.250000000000000,2024-02-16 06:09:49,2024-02-16 06:34:21,2024-02-16 17:42:43,2024-02-16 18:07:16,night,oyster
A69-1604-7923-3061,NA,NA,A69-1604-7923,2024-02-16 07:33:30,-88.295482342783899,30.386893293915701,375536.018845742975827,3362369.362890239804983,2,1,2,2,2024-02-16 01:33:30,2024-02-16,30.399999999999999,-88.250000000000000,2024-02-16 06:09:49,2024-02-16 06:34:21,2024-02-16 17:42:43,2024-02-16 18:07:16,night,oyster
A69-1604-7923-3075,"4.20923816632637",NA,A69-1604-7923,2024-02-17 05:45:58,-88.295558099999994,30.386977200000000,375528.846212104021106,3362378.745350820012391,2,1,2,2,2024-02-16 23:45:58,2024-02-17,30.399999999999999,-88.250000000000000,2024-02-17 06:08:57,2024-02-17 06:33:27,2024-02-17 17:43:31,2024-02-17 18:08:01,night,oyster
A69-1604-7923-3075,"7.65865370296455","0.0089431394371875",A69-1604-7923,2024-02-17 05:48:58,-88.295562449165104,30.386939410408502,375528.380417527980171,3362374.561964469961822,2,1,2,2,2024-02-16 23:48:58,2024-02-17,30.399999999999999,-88.250000000000000,2024-02-17 06:08:57,2024-02-17 06:33:27,2024-02-17 17:43:31,2024-02-17 18:08:01,night,oyster
A69-1604-7923-3075,"2.44482655023736","-2.93732029350695",A69-1604-7923,2024-02-17 05:51:58,-88.295569652825506,30.386870594137999,375527.601015131978784,3362366.943072920199484,2,1,2,2,2024-02-16 23:51:58,2024-02-17,30.399999999999999,-88.250000000000000,2024-02-17 06:08:57,2024-02-17 06:33:27,2024-02-17 17:43:31,2024-02-17 18:08:01,night,oyster
A69-1604-7923-3075,"6.90519000854707","-1.3044591292696",A69-1604-7923,2024-02-17 05:54:58,-88.295572541196293,30.386892509629501,375527.351276490022428,3362369.375110640656203,2,1,2,2,2024-02-16 23:54:58,2024-02-17,30.399999999999999,-88.250000000000000,2024-02-17 06:08:57,2024-02-17 06:33:27,2024-02-17 17:43:31,2024-02-17 18:08:01,night,oyster
A69-1604-7923-3075,"0.257176347439177","-0.57743454213861",A69-1604-7923,2024-02-17 05:57:58,-88.295505808386594,30.386915624424901,375533.792500441020820,3362371.863540479913354,2,1,2,2,2024-02-16 23:57:58,2024-02-17,30.399999999999999,-88.250000000000000,2024-02-17 06:08:57,2024-02-17 06:33:27,2024-02-17 17:43:31,2024-02-17 18:08:01,night,oyster
A69-1604-7923-3075,"6.58071305204344","-2.39582410200256",A69-1604-7923,2024-02-17 06:00:58,-88.295503183907499,30.386915169518399,375534.044092662981711,3362371.810239189770073,2,1,2,2,2024-02-17 00:00:58,2024-02-17,30.399999999999999,-88.250000000000000,2024-02-17 06:08:57,2024-02-17 06:33:27,2024-02-17 17:43:31,2024-02-17 18:08:01,night,oyster
A69-1604-7923-3075,"0.424325275069843","0.815200833053674",A69-1604-7923,2024-02-17 06:03:58,-88.295561624937406,30.386884214810198,375528.389631655008998,3362368.443808589596301,2,1,2,2,2024-02-17 00:03:58,2024-02-17,30.399999999999999,-88.250000000000000,2024-02-17 06:08:57,2024-02-17 06:33:27,2024-02-17 17:43:31,2024-02-17 18:08:01,night,oyster
A69-1604-7923-3075,"1.53079273067799","-0.92790237031059",A69-1604-7923,2024-02-17 06:06:58,-88.295562533196900,30.386880468250499,375528.297612812020816,3362368.029581029899418,2,1,2,2,2024-02-17 00:06:58,2024-02-17,30.399999999999999,-88.250000000000000,2024-02-17 06:08:57,2024-02-17 06:33:27,2024-02-17 17:43:31,2024-02-17 18:08:01,night,oyster
A69-1604-7923-3075,"5.54639101250599","0.573312741497364",A69-1604-7923,2024-02-17 06:09:58,-88.295576975464797,30.386874638768401,375526.902558598027099,3362367.399382550269365,2,1,2,2,2024-02-17 00:09:58,2024-02-17,30.399999999999999,-88.250000000000000,2024-02-17 06:08:57,2024-02-17 06:33:27,2024-02-17 17:43:31,2024-02-17 18:08:01,night,oyster
A69-1604-7923-3075,NA,NA,A69-1604-7923,2024-02-17 06:12:58,-88.295607721362614,30.386832287329700,375523.894688326981850,3362362.739428719971329,2,1,2,2,2024-02-17 00:12:58,2024-02-17,30.399999999999999,-88.250000000000000,2024-02-17 06:08:57,2024-02-17 06:33:27,2024-02-17 17:43:31,2024-02-17 18:08:01,night,oyster
A69-1604-7923-3077,"0.799017925130933",NA,A69-1604-7923,2024-02-17 06:30:49,-88.295662399999998,30.386798700000000,375518.598385352001060,3362359.077097599860281,2,1,2,2,2024-02-17 00:30:49,2024-02-17,30.399999999999999,-88.250000000000000,2024-02-17 06:08:57,2024-02-17 06:33:27,2024-02-17 17:43:31,2024-02-17 18:08:01,night,oyster
A69-1604-7923-3077,"2.37542978119348","-2.37815682058541",A69-1604-7923,2024-02-17 06:33:49,-88.295654970612702,30.386795462085200,375519.308121722016949,3362358.710077260155231,2,1,2,2,2024-02-17 00:33:49,2024-02-17,30.399999999999999,-88.250000000000000,2024-02-17 06:08:57,2024-02-17 06:33:27,2024-02-17 17:43:31,2024-02-17 18:08:01,night,oyster
A69-1604-7923-3077,"5.4094739783225","-2.8701245331965",A69-1604-7923,2024-02-17 06:36:49,-88.295678604699702,30.386789177155201,375517.029305598989595,3362358.039507559966296,2,1,2,2,2024-02-17 00:36:49,2024-02-17,30.399999999999999,-88.250000000000000,2024-02-17 06:08:57,2024-02-17 06:33:27,2024-02-17 17:43:31,2024-02-17 18:08:01,night,oyster
A69-1604-7923-3077,"6.02742528201079","0.250312965074297",A69-1604-7923,2024-02-17 06:39:49,-88.295631181496489,30.386815477249701,375521.619242253014818,3362360.902179429773241,2,1,2,2,2024-02-17 00:39:49,2024-02-17,30.399999999999999,-88.250000000000000,2024-02-17 06:08:57,2024-02-17 06:33:27,2024-02-17 17:43:31,2024-02-17 18:08:01,night,oyster
A69-1604-7923-3077,"1.72238863664659","-0.601629833525873",A69-1604-7923,2024-02-17 06:42:49,-88.295588360542197,30.386855216032700,375525.784014983975794,3362365.259302750229836,2,1,2,2,2024-02-17 00:42:49,2024-02-17,30.399999999999999,-88.250000000000000,2024-02-17 06:08:57,2024-02-17 06:33:27,2024-02-17 17:43:31,2024-02-17 18:08:01,night,oyster
A69-1604-7923-3077,"4.70595955643273","0.136880162111839",A69-1604-7923,2024-02-17 06:45:49,-88.295570859130706,30.386858573574202,375527.469868620974012,3362365.612176849972457,2,1,2,2,2024-02-17 00:45:49,2024-02-17,30.399999999999999,-88.250000000000000,2024-02-17 06:08:57,2024-02-17 06:33:27,2024-02-17 17:43:31,2024-02-17 18:08:01,night,oyster
A69-1604-7923-3077,"4.45010332057433","1.62071541419016",A69-1604-7923,2024-02-17 06:48:49,-88.295524932386215,30.386873318126700,375531.901363903016318,3362367.195813459809870,2,1,2,2,2024-02-17 00:48:49,2024-02-17,30.399999999999999,-88.250000000000000,2024-02-17 06:08:57,2024-02-17 06:33:27,2024-02-17 17:43:31,2024-02-17 18:08:01,night,oyster
A69-1604-7923-3077,NA,NA,A69-1604-7923,2024-02-17 06:51:49,-88.295543162037205,30.386910227190999,375530.196590686973650,3362371.306429939810187,2,1,2,2,2024-02-17 00:51:49,2024-02-17,30.399999999999999,-88.250000000000000,2024-02-17 06:08:57,2024-02-17 06:33:27,2024-02-17 17:43:31,2024-02-17 18:08:01,night,oyster
A69-1604-7923-3087,"4.52185977545919",NA,A69-1604-7923,2024-02-17 08:07:25,-88.295661400000000,30.386801299999998,375518.697765588003676,3362359.364152649883181,2,1,2,2,2024-02-17 02:07:25,2024-02-17,30.399999999999999,-88.250000000000000,2024-02-17 06:08:57,2024-02-17 06:33:27,2024-02-17 17:43:31,2024-02-17 18:08:01,night,oyster
A69-1604-7923-3087,"1.11351976798674","0.424929229008074",A69-1604-7923,2024-02-17 08:10:25,-88.295630527272095,30.386832090909898,375521.703167353000026,3362362.742728690151125,2,1,2,2,2024-02-17 02:10:25,2024-02-17,30.399999999999999,-88.250000000000000,2024-02-17 06:08:57,2024-02-17 06:33:27,2024-02-17 17:43:31,2024-02-17 18:08:01,night,oyster
A69-1604-7923-3087,"1.79440313538363","-2.65651824947334",A69-1604-7923,2024-02-17 08:13:25,-88.295627206451798,30.386841716129901,375522.034447499027010,3362363.805827810429037,2,1,2,2,2024-02-17 02:13:25,2024-02-17,30.399999999999999,-88.250000000000000,2024-02-17 06:08:57,2024-02-17 06:33:27,2024-02-17 17:43:31,2024-02-17 18:08:01,night,oyster
A69-1604-7923-3087,"4.15549212474445","-1.20643702615391",A69-1604-7923,2024-02-17 08:16:25,-88.295623598385319,30.386825831451301,375522.360982652986422,3362362.041385290212929,2,1,2,2,2024-02-17 02:16:25,2024-02-17,30.399999999999999,-88.250000000000000,2024-02-17 06:08:57,2024-02-17 06:33:27,2024-02-17 17:43:31,2024-02-17 18:08:01,night,oyster
A69-1604-7923-3087,"3.44560485984834","2.40198777930927",A69-1604-7923,2024-02-17 08:19:25,-88.295660266403814,30.386805954400302,375518.812587107997388,3362359.878747120033950,2,1,2,2,2024-02-17 02:19:25,2024-02-17,30.399999999999999,-88.250000000000000,2024-02-17 06:08:57,2024-02-17 06:33:27,2024-02-17 17:43:31,2024-02-17 18:08:01,night,oyster
A69-1604-7923-3087,NA,NA,A69-1604-7923,2024-02-17 08:22:25,-88.295624992798196,30.386800364001299,375522.194711823016405,3362359.220396710094064,2,1,2,2,2024-02-17 02:22:25,2024-02-17,30.399999999999999,-88.250000000000000,2024-02-17 06:08:57,2024-02-17 06:33:27,2024-02-17 17:43:31,2024-02-17 18:08:01,night,oyster
A69-1604-7923-3096,"1.82318046653014",NA,A69-1604-7923,2024-02-17 09:43:15,-88.295765700000004,30.386823700000001,375508.704656255024020,3362361.961370730306953,1,2,2,2,2024-02-17 03:43:15,2024-02-17,30.399999999999999,-88.250000000000000,2024-02-17 06:08:57,2024-02-17 06:33:27,2024-02-17 17:43:31,2024-02-17 18:08:01,night,oyster
A69-1604-7923-3096,"7.7941485857387","0.316704512762274",A69-1604-7923,2024-02-17 09:46:15,-88.295784428802506,30.386821065580499,375506.901786239002831,3362361.689991440158337,1,2,2,2,2024-02-17 03:46:15,2024-02-17,30.399999999999999,-88.250000000000000,2024-02-17 06:08:57,2024-02-17 06:33:27,2024-02-17 17:43:31,2024-02-17 18:08:01,night,oyster
