"","ID","ID_old","time","x","y","lon","lat"
"7737","A69-1604-7923-3304","A69-1604-7923","2024-02-23 20:22:46",375527.722699037,3362370.62440281,-88.2955688248018,30.3869038187807
"7738","A69-1604-7923-3304","A69-1604-7923","2024-02-23 20:25:46",375527.530743378,3362370.39050119,-88.2955707944968,30.3869016887644
"7739","A69-1604-7923-3304","A69-1604-7923","2024-02-23 20:28:46",375528.028289069,3362370.14823267,-88.2955655880666,30.3868995544262
"7740","A69-1604-7923-3304","A69-1604-7923","2024-02-23 20:31:46",375527.550738446,3362369.49003696,-88.2955704792254,30.3868935670537
"7741","A69-1604-7923-3304","A69-1604-7923","2024-02-23 20:34:46",375526.702932469,3362369.76896359,-88.2955793349182,30.3868959959626
"7742","A69-1604-7923-3304","A69-1604-7923","2024-02-23 20:37:46",375522.683983706,3362366.41094143,-88.2956207573566,30.3868652858861
"7743","A69-1604-7923-3304","A69-1604-7923","2024-02-23 20:40:46",375520.706476064,3362362.16258193,-88.2956408300232,30.3868267540919
"7744","A69-1604-7923-3304","A69-1604-7923","2024-02-23 20:43:46",375520.107891442,3362359.70353421,-88.2956467662862,30.3868045073655
"7745","A69-1604-7923-3304","A69-1604-7923","2024-02-23 20:46:46",375521.368498774,3362358.3227688,-88.2956334837109,30.3867921805399
"7746","A69-1604-7923-3304","A69-1604-7923","2024-02-23 20:49:46",375514.730230955,3362356.23097737,-88.2957023141148,30.386772623721
"7747","A69-1604-7923-3304","A69-1604-7923","2024-02-23 20:52:46",375499.647684929,3362355.25695249,-88.2958591507835,30.3867622794092
"7748","A69-1604-7923-3334","A69-1604-7923","2023-10-02 13:38:17",375547.909637545,3362414.6953823,-88.295364,30.3873035
"7749","A69-1604-7923-3334","A69-1604-7923","2023-10-02 13:41:17",375549.580750658,3362405.79142633,-88.2953455500726,30.3872233430677
"7750","A69-1604-7923-3334","A69-1604-7923","2023-10-02 13:44:17",375538.349346318,3362407.02781941,-88.2954625745351,30.3872333384753
"7751","A69-1604-7923-3334","A69-1604-7923","2023-10-02 13:47:17",375538.436172995,3362407.09264158,-88.2954616787075,30.3872339322461
"7752","A69-1604-7923-3334","A69-1604-7923","2023-10-02 13:50:17",375536.051954493,3362410.48301639,-88.2954868931789,30.3872642733464
"7753","A69-1604-7923-3334","A69-1604-7923","2023-10-02 13:53:17",375534.92525751,3362411.36000427,-88.2954987223208,30.3872720690437
"7754","A69-1604-7923-3341","A69-1604-7923","2023-10-02 15:10:44",375528.705276348,3362406.74592755,-88.2955629,30.3872298
"7755","A69-1604-7923-3341","A69-1604-7923","2023-10-02 15:13:44",375514.207180323,3362403.76697332,-88.2957134167516,30.3872014281677
"7756","A69-1604-7923-3341","A69-1604-7923","2023-10-02 15:16:44",375490.157807437,3362400.26083492,-88.2959632639448,30.3871673139943
"7757","A69-1604-7923-3341","A69-1604-7923","2023-10-02 15:19:44",375488.890890027,3362395.20868174,-88.2959758462108,30.3871216038795
"7758","A69-1604-7923-3341","A69-1604-7923","2023-10-02 15:22:44",375489.769854646,3362392.54079116,-88.2959663817551,30.3870976255541
"7759","A69-1604-7923-3341","A69-1604-7923","2023-10-02 15:25:44",375481.863120014,3362391.28331318,-88.2960485116721,30.3870854645678
"7760","A69-1604-7923-3373","A69-1604-7923","2023-10-03 14:27:12",375431.701714445,3362376.13277385,-88.2965687,30.3869436
"7761","A69-1604-7923-3373","A69-1604-7923","2023-10-03 14:30:12",375436.331982345,3362379.67139942,-88.2965209378066,30.3869760028693
"7762","A69-1604-7923-3373","A69-1604-7923","2023-10-03 14:33:12",375449.783981802,3362380.40479334,-88.2963810401313,30.3869840086781
"7763","A69-1604-7923-3373","A69-1604-7923","2023-10-03 14:36:12",375449.854270308,3362381.44853008,-88.2963804330222,30.3869934322789
"7764","A69-1604-7923-3373","A69-1604-7923","2023-10-03 14:39:12",375450.142782837,3362381.27831789,-88.2963774104086,30.386991926461
"7765","A69-1604-7923-3373","A69-1604-7923","2023-10-03 14:42:12",375449.277606818,3362380.92423678,-88.2963863714801,30.3869886426768
"7766","A69-1604-7923-3384","A69-1604-7923","2023-10-04 13:52:43",375432.462565705,3362388.87102323,-88.2965623,30.3870586
"7767","A69-1604-7923-3384","A69-1604-7923","2023-10-04 13:55:43",375442.854361723,3362395.0940531,-88.296454901497,30.3871158159775
"7768","A69-1604-7923-3384","A69-1604-7923","2023-10-04 13:58:43",375442.358562451,3362394.72045106,-88.2964600164146,30.387112394224
"7769","A69-1604-7923-3384","A69-1604-7923","2023-10-04 14:01:43",375441.420525847,3362395.09469958,-88.2964698224677,30.3871156737233
"7770","A69-1604-7923-3384","A69-1604-7923","2023-10-04 14:04:43",375451.778513249,3362394.69722716,-88.2963619870292,30.387113157558
"7771","A69-1604-7923-3384","A69-1604-7923","2023-10-04 14:07:43",375456.565580624,3362395.40761495,-88.2963122560961,30.3871200608666
"7772","A69-1604-7923-3443","A69-1604-7923","2023-10-16 10:54:16",375391.058288135,3362345.53991694,-88.296988,30.3866634
"7773","A69-1604-7923-3443","A69-1604-7923","2023-10-16 10:57:16",375403.608869738,3362351.27834102,-88.296858079607,30.3867164673419
"7774","A69-1604-7923-3443","A69-1604-7923","2023-10-16 11:00:16",375426.502406709,3362367.0145189,-88.2966217189589,30.3868608002667
"7775","A69-1604-7923-3443","A69-1604-7923","2023-10-16 11:03:16",375431.275829568,3362387.65189159,-88.2965745042504,30.3870474787125
"7776","A69-1604-7923-3443","A69-1604-7923","2023-10-16 11:06:16",375438.461791096,3362387.98162533,-88.2964997644784,30.3870511956986
"7777","A69-1604-7923-3443","A69-1604-7923","2023-10-16 11:09:16",375480.998507992,3362389.43426546,-88.2960572888555,30.3870686936332
"7778","A69-1604-7923-3443","A69-1604-7923","2023-10-16 11:12:16",375509.006149536,3362402.80707389,-88.2957674258908,30.387192231319
"7779","A69-1604-7923-3443","A69-1604-7923","2023-10-16 11:15:16",375546.484965831,3362413.94511812,-88.2953787362588,30.3872965842774
"7780","A69-1604-7923-3443","A69-1604-7923","2023-10-16 11:18:16",375544.783818956,3362424.92252074,-88.2953977455791,30.3873954442467
"7781","A69-1604-7923-3466","A69-1604-7923","2023-10-16 20:38:53",375538.16062154,3362394.94381708,-88.2954631,30.3871243
"7782","A69-1604-7923-3466","A69-1604-7923","2023-10-16 20:41:53",375539.89629884,3362395.56923881,-88.2954451124999,30.3871301215279
"7783","A69-1604-7923-3466","A69-1604-7923","2023-10-16 20:44:53",375540.92048915,3362396.40747994,-88.2954345542662,30.3871377896354
"7784","A69-1604-7923-3466","A69-1604-7923","2023-10-16 20:47:53",375538.253702856,3362394.74494011,-88.2954621076956,30.3871225153852
"7785","A69-1604-7923-3466","A69-1604-7923","2023-10-16 20:50:53",375536.881486934,3362393.78567529,-88.2954762731714,30.3871137195118
"7786","A69-1604-7923-3466","A69-1604-7923","2023-10-16 20:53:53",375536.913500757,3362393.7977452,-88.2954759414634,30.3871138317076
"7787","A69-1604-7923-3466","A69-1604-7923","2023-10-16 20:56:53",375536.669412297,3362392.90439221,-88.2954783751723,30.3871057468987
"7788","A69-1604-7923-3466","A69-1604-7923","2023-10-16 20:59:53",375534.160722404,3362389.21044112,-88.295504041568,30.3870721620459
"7789","A69-1604-7923-3466","A69-1604-7923","2023-10-16 21:02:53",375534.871637041,3362390.84789225,-88.2954968385174,30.3870870081098
"7790","A69-1604-7923-3482","A69-1604-7923","2023-10-17 19:06:01",375448.175386631,3362373.8603324,-88.296397,30.3869248
"7791","A69-1604-7923-3482","A69-1604-7923","2023-10-17 19:09:01",375461.960489064,3362377.6430104,-88.2962539992263,30.3869603499806
"7792","A69-1604-7923-3482","A69-1604-7923","2023-10-17 19:12:01",375476.945807047,3362388.23981644,-88.2960993201169,30.3870574991618
"7793","A69-1604-7923-3482","A69-1604-7923","2023-10-17 19:15:01",375487.853148814,3362393.96439784,-88.2959864970593,30.3871102711097
"7794","A69-1604-7923-3482","A69-1604-7923","2023-10-17 19:18:01",375500.912355527,3362399.52437596,-88.2958512613584,30.387161780094
"7795","A69-1604-7923-3482","A69-1604-7923","2023-10-17 19:21:01",375493.082840884,3362395.26373617,-88.2959322301524,30.3871225333427
"7796","A69-1604-7923-3482","A69-1604-7923","2023-10-17 19:24:01",375486.093976006,3362388.27816721,-88.2960041263419,30.3870587896758
"7797","A69-1604-7923-3482","A69-1604-7923","2023-10-17 19:27:01",375482.482394132,3362389.24467586,-88.2960418245513,30.3870671364081
"7798","A69-1604-7923-3482","A69-1604-7923","2023-10-17 19:30:01",375477.182064366,3362386.09180181,-88.296096605739,30.3870381446822
"7799","A69-1604-7923-3482","A69-1604-7923","2023-10-17 19:33:01",375482.50912608,3362377.01100794,-88.2960400894561,30.3869567699442
"7800","A69-1604-7923-3482","A69-1604-7923","2023-10-17 19:36:01",375501.543568545,3362395.13263677,-88.2958441698375,30.3871222240329
"7801","A69-1604-7923-3482","A69-1604-7923","2023-10-17 19:39:01",375505.725053531,3362395.64767075,-88.295800717456,30.3871273021975
"7802","A69-1604-7923-3482","A69-1604-7923","2023-10-17 19:42:01",375521.67116239,3362390.4940606,-88.2956341641994,30.3870824535233
"7803","A69-1604-7923-3583","A69-1604-7923","2023-10-31 19:05:06",375487.268091304,3362307.59426608,-88.2959823,30.386331
"7804","A69-1604-7923-3583","A69-1604-7923","2023-10-31 19:08:06",375512.214795416,3362311.9181236,-88.2957232144797,30.3863725840419
"7805","A69-1604-7923-3583","A69-1604-7923","2023-10-31 19:11:06",375518.621318868,3362310.62176841,-88.2956563925702,30.3863615498901
"7806","A69-1604-7923-3583","A69-1604-7923","2023-10-31 19:14:06",375518.240825241,3362311.58657308,-88.2956604669257,30.3863702148569
"7807","A69-1604-7923-3583","A69-1604-7923","2023-10-31 19:17:06",375515.948905942,3362309.65468305,-88.2956840870991,30.3863525492431
"7808","A69-1604-7923-3583","A69-1604-7923","2023-10-31 19:20:06",375505.907637182,3362311.42109991,-88.2957887888606,30.3863674489778
"7809","A69-1604-7923-3594","A69-1604-7923","2023-10-31 20:59:39",375476.585934831,3362297.0090679,-88.2960922,30.3862344
"7810","A69-1604-7923-3594","A69-1604-7923","2023-10-31 21:02:39",375503.006244288,3362311.11709921,-88.2958189451408,30.3863644068584
"7811","A69-1604-7923-3594","A69-1604-7923","2023-10-31 21:05:39",375496.597177216,3362305.41528261,-88.2958849602421,30.3863123048227
"7812","A69-1604-7923-3594","A69-1604-7923","2023-10-31 21:08:39",375480.307317438,3362301.26209951,-88.2960539810882,30.3862731540566
"7813","A69-1604-7923-3594","A69-1604-7923","2023-10-31 21:11:39",375475.796531128,3362294.79143016,-88.2961001505776,30.3862143114967
"7814","A69-1604-7923-3594","A69-1604-7923","2023-10-31 21:14:39",375480.624864854,3362297.05111731,-88.2960501751525,30.386235196364
"7815","A69-1604-7923-3613","A69-1604-7923","2023-11-01 08:04:57",375478.699808875,3362413.70266739,-88.2960841,30.3872874
"7816","A69-1604-7923-3613","A69-1604-7923","2023-11-01 08:07:57",375477.906239373,3362408.95627558,-88.296091792841,30.3872444972551
"7817","A69-1604-7923-3613","A69-1604-7923","2023-11-01 08:10:57",375465.588981512,3362404.65168551,-88.2962194571128,30.3872043904466
"7818","A69-1604-7923-3613","A69-1604-7923","2023-11-01 08:13:57",375446.953203873,3362397.0631759,-88.2964124823809,30.3871340042485
"7819","A69-1604-7923-3613","A69-1604-7923","2023-11-01 08:16:57",375447.85494915,3362390.34517317,-88.29640229829,30.3870734891737
"7820","A69-1604-7923-3613","A69-1604-7923","2023-11-01 08:19:57",375428.663712171,3362381.23364482,-88.2966009219642,30.3869893050341
"7821","A69-1604-7923-3613","A69-1604-7923","2023-11-01 08:22:57",375401.748589705,3362373.44788449,-88.2968800799861,30.3869162834087
"7822","A69-1604-7923-3614","A69-1604-7923","2023-11-01 08:30:20",375422.817562067,3362385.77808406,-88.2966623,30.3870297
"7823","A69-1604-7923-3614","A69-1604-7923","2023-11-01 08:33:20",375450.143033929,3362390.04368687,-88.2963784519413,30.3870710055371
"7824","A69-1604-7923-3614","A69-1604-7923","2023-11-01 08:36:20",375460.726056406,3362399.84486244,-88.2962694895571,30.3871605222843
"7825","A69-1604-7923-3614","A69-1604-7923","2023-11-01 08:39:20",375471.667108238,3362409.27892957,-88.296156757492,30.3872467639497
"7826","A69-1604-7923-3614","A69-1604-7923","2023-11-01 08:42:20",375478.873418737,3362401.55296271,-88.2960808463899,30.3871778062033
"7827","A69-1604-7923-3614","A69-1604-7923","2023-11-01 08:45:20",375482.423380289,3362392.36324794,-88.2960428100598,30.3870952653256
"7828","A69-1604-7923-3614","A69-1604-7923","2023-11-01 08:48:20",375479.912920584,3362400.65845307,-88.2960699225061,30.3871698434796
"7829","A69-1604-7923-3614","A69-1604-7923","2023-11-01 08:51:20",375478.281548396,3362391.26031289,-88.2960857797544,30.3870848872729
"7830","A69-1604-7923-3688","A69-1604-7923","2023-11-12 08:19:20",375406.189698279,3362377.10102802,-88.2968343,30.3869497
"7831","A69-1604-7923-3688","A69-1604-7923","2023-11-12 08:22:20",375426.480374886,3362387.33124409,-88.2966243688405,30.387044090582
"7832","A69-1604-7923-3688","A69-1604-7923","2023-11-12 08:25:20",375458.819326327,3362396.56207527,-88.2962889405032,30.387130708868
"7833","A69-1604-7923-3688","A69-1604-7923","2023-11-12 08:28:20",375480.275686642,3362406.9922113,-88.2960669017712,30.3872270225834
"7834","A69-1604-7923-3688","A69-1604-7923","2023-11-12 08:31:20",375491.884824552,3362410.26137849,-88.2959464830062,30.3872577148022
"7835","A69-1604-7923-3688","A69-1604-7923","2023-11-12 08:34:20",375507.974839199,3362412.68830538,-88.2957793345382,30.3872812709732
"7836","A69-1604-7923-3688","A69-1604-7923","2023-11-12 08:37:20",375515.606144367,3362408.8528162,-88.2956994642485,30.3872474558307
"7837","A69-1604-7923-3698","A69-1604-7923","2023-11-12 10:16:05",375498.675002211,3362399.99555596,-88.2958746,30.3871658
"7838","A69-1604-7923-3698","A69-1604-7923","2023-11-12 10:19:05",375491.010816584,3362395.04289462,-88.2959537659191,30.3871203270499
"7839","A69-1604-7923-3698","A69-1604-7923","2023-11-12 10:22:05",375481.702533662,3362396.56930602,-88.2960508122973,30.387133136949
"7840","A69-1604-7923-3698","A69-1604-7923","2023-11-12 10:25:05",375470.894986847,3362398.73830656,-88.2961635369946,30.3871515892526
"7841","A69-1604-7923-3698","A69-1604-7923","2023-11-12 10:28:05",375454.721602656,3362391.52027778,-88.2963309819932,30.3870847998201
"7842","A69-1604-7923-3698","A69-1604-7923","2023-11-12 10:31:05",375441.47494736,3362383.134485,-88.2964678313199,30.3870077771698
"7843","A69-1604-7923-3698","A69-1604-7923","2023-11-12 10:34:05",375427.644241026,3362385.6417049,-88.2966120560392,30.3870289681857
"7844","A69-1604-7923-3709","A69-1604-7923","2023-11-12 12:11:11",375520.808245085,3362432.96199037,-88.2956482,30.3874655
"7845","A69-1604-7923-3709","A69-1604-7923","2023-11-12 12:14:11",375532.89715224,3362427.12834869,-88.2955217045217,30.3874141179851
"7846","A69-1604-7923-3709","A69-1604-7923","2023-11-12 12:17:11",375532.892459277,3362429.46991703,-88.29552203211,30.3874352425729
"7847","A69-1604-7923-3709","A69-1604-7923","2023-11-12 12:20:11",375522.830852409,3362428.00438234,-88.2956265618792,30.3874209824069
"7848","A69-1604-7923-3709","A69-1604-7923","2023-11-12 12:23:11",375521.77517857,3362434.43471472,-88.2956383131194,30.3874788863707
"7849","A69-1604-7923-3709","A69-1604-7923","2023-11-12 12:26:11",375516.220905995,3362430.29236428,-88.2956956194589,30.387440941774
"7850","A69-1604-7923-3729","A69-1604-7923","2023-11-13 11:44:20",375537.85582771,3362415.34243173,-88.2954687,30.3873083
"7851","A69-1604-7923-3729","A69-1604-7923","2023-11-13 11:47:20",375520.562098096,3362410.54788954,-88.2956480929426,30.3872632599204
"7852","A69-1604-7923-3729","A69-1604-7923","2023-11-13 11:50:20",375504.736140531,3362404.8893023,-88.2958121087668,30.3872105759076
"7853","A69-1604-7923-3729","A69-1604-7923","2023-11-13 11:53:20",375484.259561676,3362406.56162143,-88.29602539313,30.3872235492288
"7854","A69-1604-7923-3729","A69-1604-7923","2023-11-13 11:56:20",375466.646326945,3362399.36182408,-88.2962078240135,30.3871567757694
"7855","A69-1604-7923-3729","A69-1604-7923","2023-11-13 11:59:20",375448.342672009,3362386.94730527,-88.2963968181466,30.387042884797
"7856","A69-1604-7923-3729","A69-1604-7923","2023-11-13 12:02:20",375429.423088695,3362382.38713977,-88.296593157121,30.3869997900235
"7857","A69-1604-7923-3729","A69-1604-7923","2023-11-13 12:05:20",375413.218578014,3362373.69763801,-88.2967607501259,30.3869197215656
"7858","A69-1604-7923-3729","A69-1604-7923","2023-11-13 12:08:20",375402.510463344,3362360.23422544,-88.2968705771136,30.3867971516868
"7859","A69-1604-7923-3750","A69-1604-7923","2023-11-14 11:20:29",375476.222263422,3362393.70167126,-88.2961075,30.3871067
"7860","A69-1604-7923-3750","A69-1604-7923","2023-11-14 11:23:29",375477.789512635,3362395.81948441,-88.2960914429919,30.3871259682229
"7861","A69-1604-7923-3750","A69-1604-7923","2023-11-14 11:26:29",375479.397970694,3362393.98724685,-88.2960744867181,30.3871096042877
"7862","A69-1604-7923-3750","A69-1604-7923","2023-11-14 11:29:29",375477.089274211,3362390.49388945,-88.2960980956099,30.3870778496814
"7863","A69-1604-7923-3750","A69-1604-7923","2023-11-14 11:32:29",375473.552219197,3362387.38513317,-88.2961345329246,30.3870494380182
"7864","A69-1604-7923-3750","A69-1604-7923","2023-11-14 11:35:29",375465.196496736,3362387.13507996,-88.2962214550568,30.3870463193097
"7865","A69-1604-7923-3750","A69-1604-7923","2023-11-14 11:38:29",375473.053145152,3362388.88643582,-88.2961399052297,30.3870629308794
"7866","A69-1604-7923-3750","A69-1604-7923","2023-11-14 11:41:29",375478.545372314,3362391.35989801,-88.2960830461901,30.3870858129458
"7867","A69-1604-7923-3750","A69-1604-7923","2023-11-14 11:44:29",375481.99110945,3362389.68263775,-88.2960469891518,30.3870710368719
"7868","A69-1604-7923-3750","A69-1604-7923","2023-11-14 11:47:29",375476.974928632,3362387.51005826,-88.2960989301584,30.3870509184652
"7869","A69-1604-7923-3750","A69-1604-7923","2023-11-14 11:50:29",375477.011629898,3362392.53569903,-88.29609914677,30.3870962623812
"7870","A69-1604-7923-3750","A69-1604-7923","2023-11-14 11:53:29",375476.251062349,3362397.49584466,-88.2961076521861,30.3871409330964
"7871","A69-1604-7923-3750","A69-1604-7923","2023-11-14 11:56:29",375470.897704612,3362397.93942566,-88.296163413564,30.3871443822215
"7872","A69-1604-7923-3750","A69-1604-7923","2023-11-14 11:59:29",375453.22502528,3362393.97704887,-88.2963468484366,30.3871068096661
"7873","A69-1604-7923-3750","A69-1604-7923","2023-11-14 12:02:29",375438.316514909,3362377.76594468,-88.2965000592385,30.3869590172852
"7874","A69-1604-7923-3750","A69-1604-7923","2023-11-14 12:05:29",375426.35071382,3362377.28067208,-88.2966245206606,30.3869534033548
"7875","A69-1604-7923-3750","A69-1604-7923","2023-11-14 12:08:29",375426.580356407,3362369.45552823,-88.2966211986248,30.3868828305155
"7876","A69-1604-7923-3751","A69-1604-7923","2023-11-14 12:15:35",375418.297937686,3362361.16723503,-88.2967064,30.3868072
"7877","A69-1604-7923-3751","A69-1604-7923","2023-11-14 12:18:35",375423.54898234,3362367.79567073,-88.2966525461011,30.3868675425613
"7878","A69-1604-7923-3751","A69-1604-7923","2023-11-14 12:21:35",375440.251924693,3362365.46256159,-88.2964784531531,30.3868482190178
"7879","A69-1604-7923-3751","A69-1604-7923","2023-11-14 12:24:35",375459.491589676,3362363.95560458,-88.2962780609054,30.3868366105425
"7880","A69-1604-7923-3751","A69-1604-7923","2023-11-14 12:27:35",375468.59382005,3362369.17297185,-88.2961839622368,30.3868846202828
"7881","A69-1604-7923-3751","A69-1604-7923","2023-11-14 12:30:35",375463.010331824,3362365.20540346,-88.2962415928614,30.3868482492843
"7882","A69-1604-7923-3751","A69-1604-7923","2023-11-14 12:33:35",375474.173118948,3362369.76878231,-88.2961259735946,30.3868905716318
"7883","A69-1604-7923-3751","A69-1604-7923","2023-11-14 12:36:35",375486.783835011,3362380.57977828,-88.2959960307055,30.3869894078756
"7884","A69-1604-7923-3751","A69-1604-7923","2023-11-14 12:39:35",375484.057978316,3362383.06895552,-88.2960246931285,30.3870115832097
"7885","A69-1604-7923-3751","A69-1604-7923","2023-11-14 12:42:35",375478.556170226,3362375.70772943,-88.2960810697379,30.3869446039445
"7886","A69-1604-7923-3786","A69-1604-7923","2023-11-15 13:27:47",375486.900269076,3362379.57998493,-88.2959947,30.3869804
"7887","A69-1604-7923-3786","A69-1604-7923","2023-11-15 13:30:47",375483.490725824,3362376.07792866,-88.296029763552,30.386948453272
"7888","A69-1604-7923-3786","A69-1604-7923","2023-11-15 13:33:47",375500.301032016,3362393.71916709,-88.2958569317133,30.3871093437783
"7889","A69-1604-7923-3786","A69-1604-7923","2023-11-15 13:36:47",375518.757890258,3362392.86606102,-88.2956647629183,30.3871035524523
"7890","A69-1604-7923-3786","A69-1604-7923","2023-11-15 13:39:47",375532.811402468,3362404.17738493,-88.2955198646788,30.3872070510004
"7891","A69-1604-7923-3786","A69-1604-7923","2023-11-15 13:42:47",375534.720059735,3362404.74012267,-88.2955000696254,30.3872123248685
"7892","A69-1604-7923-3797","A69-1604-7923","2023-11-15 16:27:13",375522.245672869,3362405.73356486,-88.29563,30.38722
"7893","A69-1604-7923-3797","A69-1604-7923","2023-11-15 16:30:13",375531.436549119,3362418.90070507,-88.2955359245463,30.387339739399
"7894","A69-1604-7923-3797","A69-1604-7923","2023-11-15 16:33:13",375505.084484761,3362405.0419235,-88.2958085019684,30.3872119887786
"7895","A69-1604-7923-3797","A69-1604-7923","2023-11-15 16:36:13",375486.820303818,3362401.43697647,-88.2959981350214,30.3871775802918
"7896","A69-1604-7923-3797","A69-1604-7923","2023-11-15 16:39:13",375466.281107138,3362390.00347548,-88.2962105099514,30.3870723092827
"7897","A69-1604-7923-3797","A69-1604-7923","2023-11-15 16:42:13",375434.539105077,3362380.50108349,-88.296539693803,30.3869833029016
"7898","A69-1604-7923-3801","A69-1604-7923","2023-11-16 13:02:29",375474.832924623,3362402.45200944,-88.296123,30.3871855
"7899","A69-1604-7923-3801","A69-1604-7923","2023-11-16 13:05:29",375480.397603771,3362394.11942742,-88.2960641,30.3871109
"7900","A69-1604-7923-3801","A69-1604-7923","2023-11-16 13:08:29",375486.155631197,3362412.26021224,-88.2960063407167,30.3872751563093
"7901","A69-1604-7923-3801","A69-1604-7923","2023-11-16 13:11:29",375489.333287619,3362415.64354855,-88.2959736759902,30.3873060080296
"7902","A69-1604-7923-3801","A69-1604-7923","2023-11-16 13:14:29",375484.154524688,3362404.25840469,-88.2960262118847,30.3872027593146
"7903","A69-1604-7923-3801","A69-1604-7923","2023-11-16 13:17:29",375493.058614097,3362403.64227263,-88.2959334799912,30.3871981199936
"7904","A69-1604-7923-3805","A69-1604-7923","2023-11-16 13:54:18",375532.835330471,3362418.32612084,-88.2955213,30.3873347
"7905","A69-1604-7923-3805","A69-1604-7923","2023-11-16 13:57:18",375512.306898338,3362419.60686759,-88.2957350775922,30.3873441357642
"7906","A69-1604-7923-3805","A69-1604-7923","2023-11-16 14:00:18",375492.921987226,3362417.32670701,-88.2959365313418,30.3873215635805
"7907","A69-1604-7923-3805","A69-1604-7923","2023-11-16 14:03:18",375482.421393305,3362411.74938072,-88.2960451394652,30.3872701621655
"7908","A69-1604-7923-3805","A69-1604-7923","2023-11-16 14:06:18",375478.5007625,3362404.01899429,-88.2960850180504,30.3872000156722
"7909","A69-1604-7923-3805","A69-1604-7923","2023-11-16 14:09:18",375465.197612191,3362399.1133193,-88.2962228701498,30.3871543842239
"7910","A69-1604-7923-3805","A69-1604-7923","2023-11-16 14:12:18",375471.88652373,3362394.10527714,-88.2961526669811,30.3871098935549
"7911","A69-1604-7923-3805","A69-1604-7923","2023-11-16 14:15:18",375469.921559668,3362399.61423299,-88.2961737710785,30.3871593911377
"7912","A69-1604-7923-3805","A69-1604-7923","2023-11-16 14:18:18",375478.77665184,3362391.71952695,-88.2960806822615,30.3870890813114
"7913","A69-1604-7923-3805","A69-1604-7923","2023-11-16 14:21:18",375497.040412429,3362396.64895671,-88.2958912115022,30.387135439036
"7914","A69-1604-7923-3805","A69-1604-7923","2023-11-16 14:24:18",375522.315878686,3362396.64329195,-88.2956281871883,30.3871379969685
"7915","A69-1604-7923-3805","A69-1604-7923","2023-11-16 14:27:18",375543.138958559,3362402.3372902,-88.2954121740902,30.3871915159165
"7916","A69-1604-7923-3805","A69-1604-7923","2023-11-16 14:30:18",375549.930618705,3362404.76837103,-88.2953417874715,30.3872141494087
"7917","A69-1604-7923-3821","A69-1604-7923","2023-11-17 12:44:30",375474.467650697,3362381.45141983,-88.2961243,30.386996
"7918","A69-1604-7923-3821","A69-1604-7923","2023-11-17 12:47:30",375479.227455421,3362381.71839061,-88.2960748,30.3869989
"7919","A69-1604-7923-3821","A69-1604-7923","2023-11-17 12:50:30",375487.275313152,3362391.72109315,-88.2959922430307,30.3870899728945
"7920","A69-1604-7923-3821","A69-1604-7923","2023-11-17 12:53:30",375481.939389029,3362390.54998104,-88.296047630662,30.3870788564954
"7921","A69-1604-7923-3821","A69-1604-7923","2023-11-17 12:56:30",375486.24339541,3362390.82091378,-88.2960028742519,30.3870817451534
"7922","A69-1604-7923-3821","A69-1604-7923","2023-11-17 12:59:30",375507.786468493,3362389.8247139,-88.2957785724701,30.3870749816625
"7923","A69-1604-7923-3830","A69-1604-7923","2023-11-17 18:53:24",375505.711989719,3362371.68329872,-88.295798,30.3869111
"7924","A69-1604-7923-3830","A69-1604-7923","2023-11-17 18:56:24",375507.400790026,3362384.42423103,-88.2957819429269,30.3870262199821
"7925","A69-1604-7923-3830","A69-1604-7923","2023-11-17 18:59:24",375501.450757224,3362392.20282568,-88.2958447867965,30.3870957823959
"7926","A69-1604-7923-3830","A69-1604-7923","2023-11-17 19:02:24",375499.535205758,3362393.83143176,-88.295864914483,30.3871102775454
"7927","A69-1604-7923-3830","A69-1604-7923","2023-11-17 19:05:24",375492.027320277,3362383.90987458,-88.2959418621562,30.3870199925478
"7928","A69-1604-7923-3830","A69-1604-7923","2023-11-17 19:08:24",375480.383103394,3362376.66486315,-88.2960621721822,30.3869534276037
"7929","A69-1604-7923-3832","A69-1604-7923","2023-11-17 19:29:37",375488.220542983,3362379.90848981,-88.295981,30.3869835
"7930","A69-1604-7923-3832","A69-1604-7923","2023-11-17 19:32:37",375500.731090001,3362397.04801764,-88.295852852789,30.3871394202685
"7931","A69-1604-7923-3832","A69-1604-7923","2023-11-17 19:35:37",375518.105008057,3362402.48716847,-88.2956727024569,30.3871902844034
"7932","A69-1604-7923-3832","A69-1604-7923","2023-11-17 19:38:37",375530.773028556,3362394.92527375,-88.2955399751691,30.3871233702807
"7933","A69-1604-7923-3832","A69-1604-7923","2023-11-17 19:41:37",375542.014144766,3362399.64815599,-88.2954235591279,30.3871671391085
"7934","A69-1604-7923-3832","A69-1604-7923","2023-11-17 19:44:37",375549.326515253,3362402.53482213,-88.2953478080939,30.3871939365219
"7935","A69-1604-7923-3832","A69-1604-7923","2023-11-17 19:47:37",375539.027472695,3362402.13017265,-88.2954549347477,30.3871892230526
"7936","A69-1604-7923-3832","A69-1604-7923","2023-11-17 19:50:37",375548.442126319,3362407.72022076,-88.2953576285137,30.3872406266967
"7937","A69-1604-7923-3835","A69-1604-7923","2023-11-17 20:25:44",375452.476574129,3362362.60485704,-88.2963509,30.3868237
