X.1,SIndex,FullId,Station,Time,X,Y,Z,HPE,HPEm,RMSE,SensorValu,SensorUnit,nBasic,RxDetected,nRxDetecte,RxUsed,nRxUsed,Longitude,Latitude,DateTime,DateTimeLo,habitat
1386,213391,A69-1604-28093,NA,2024/07/23 01:00:47.013,5028.840000000000146,5056.869999999999891,-1,1.952800000000000,NA,0.177200000000000,NA,NA,17,487450 486916 486918 484753 486909 486919 486915 486912 486914 486917,10,487450 486916 486918 484753 486909 486919,6,-88.295649900000001,30.386829700000000,2024/07/23 01:00:47.013,2024/07/22 20:00:47.013,oyster
1387,213396,A69-1604-28093,NA,2024/07/23 01:02:51.321,5031.359999999999673,5058.670000000000073,-1,2.779700000000000,NA,0.304700000000000,NA,NA,14,486918 486909 486914 486912 486915 486917 488550,7,486918 486909 486914 486912 486915 486917,6,-88.295623699999993,30.386845900000001,2024/07/23 01:02:51.321,2024/07/22 20:02:51.321,oyster
1388,213403,A69-1604-28093,NA,2024/07/23 01:04:56.084,5026.539999999999964,5054.069999999999709,-1,1.995400000000000,NA,0.247400000000000,NA,NA,17,487450 486918 486916 484753 486909 486919 486915 486912 486914 486917 488550,11,487450 486918 486916 484753 486909 486919,6,-88.295673899999997,30.386804399999999,2024/07/23 01:04:56.084,2024/07/22 20:04:56.084,oyster
1389,213414,A69-1604-28093,NA,2024/07/23 01:07:02.019,5019.739999999999782,5057.529999999999745,-1,2.249700000000000,NA,0.165600000000000,NA,NA,18,487450 486918 486916 484753 486909 486919 486915 486912 486914 486917,10,487450 486918 486916 484753 486909 486919,6,-88.295744600000006,30.386835699999999,2024/07/23 01:07:02.019,2024/07/22 20:07:02.019,oyster
1390,213420,A69-1604-28093,NA,2024/07/23 01:09:10.311,5019.880000000000109,5059.250000000000000,-1,2.250700000000000,NA,0.091300000000000,NA,NA,18,487450 486918 486916 484753 486909 486919 486915 486912 486914 486917,10,487450 486918 486916 484753 486909 486919,6,-88.295743099999996,30.386851100000001,2024/07/23 01:09:10.311,2024/07/22 20:09:10.311,oyster
1391,213425,A69-1604-28093,NA,2024/07/23 01:11:23.276,5009.140000000000327,5050.600000000000364,-1,2.131900000000000,NA,0.013200000000000,NA,NA,14,486918 487450 486909 486916 486915 484753 486917 486912 486919 486914,10,486918 487450 486909 486916 486915 484753,6,-88.295854899999995,30.386773099999999,2024/07/23 01:11:23.276,2024/07/22 20:11:23.276,oyster
1392,213433,A69-1604-28093,NA,2024/07/23 01:13:45.344,5006.829999999999927,5049.619999999999891,-1,2.151300000000000,NA,0.223700000000000,NA,NA,13,486918 487450 486909 486915 486916 484753 486917 486912 486919 486914,10,486918 487450 486909 486915 486916 484753,6,-88.295878900000005,30.386764299999999,2024/07/23 01:13:45.344,2024/07/22 20:13:45.344,oyster
1393,213449,A69-1604-28093,NA,2024/07/23 01:16:25.901,5007.569999999999709,5053.409999999999854,-1,3.012900000000000,NA,0.303400000000000,NA,NA,5,486918 487450 486909 486915 486917,5,486918 487450 486909 486915 486917,5,-88.295871199999993,30.386798400000000,2024/07/23 01:16:25.901,2024/07/22 20:16:25.901,oyster
1409,213785,A69-1604-28093,NA,2024/07/23 02:44:12.019,5046.920000000000073,5081.590000000000146,-1,2.064300000000000,NA,0.048500000000000,NA,NA,10,484753 486916 487450 486914 486919 486918 486909 486915 486917,9,484753 486916 487450 486914 486919 486918,6,-88.295461799999998,30.387052600000001,2024/07/23 02:44:12.019,2024/07/22 21:44:12.019,oyster
1410,213800,A69-1604-28093,NA,2024/07/23 02:47:11.755,5050.840000000000146,5082.970000000000255,-1,2.381100000000000,NA,0.062700000000000,NA,NA,12,484753 486916 487450 486914 486918 486909 486912 488550 486915 486917,10,484753 486916 487450 486914 486918 486909,6,-88.295421000000005,30.387065100000001,2024/07/23 02:47:11.755,2024/07/22 21:47:11.755,oyster
1433,214252,A69-1604-28093,NA,2024/07/23 04:30:21.277,5043.319999999999709,5076.409999999999854,-1,1.901600000000000,NA,0.194900000000000,NA,NA,12,484753 486916 487450 486919 486914 486918 486909 486912 486917,9,484753 486916 487450 486919 486914 486918,6,-88.295499300000003,30.387006000000000,2024/07/23 04:30:21.277,2024/07/22 23:30:21.277,oyster
1434,214273,A69-1604-28093,NA,2024/07/23 04:35:13.159,5036.840000000000146,5064.960000000000036,-1,1.955900000000000,NA,0.096800000000000,NA,NA,15,487450 486916 484753 486918 486919 486909 486914 486912 486915 488550 486917,11,487450 486916 484753 486918 486919 486909,6,-88.295566699999995,30.386902599999999,2024/07/23 04:35:13.159,2024/07/22 23:35:13.159,oyster
1435,214284,A69-1604-28093,NA,2024/07/23 04:37:36.164,5036.210000000000036,5064.720000000000255,-1,1.949800000000000,NA,0.222100000000000,NA,NA,15,487450 486916 484753 486918 486919 486909 486914 486912 486915 488550 486917,11,487450 486916 484753 486918 486919 486909,6,-88.295573300000001,30.386900399999998,2024/07/23 04:37:36.164,2024/07/22 23:37:36.164,oyster
1436,214298,A69-1604-28093,NA,2024/07/23 04:40:18.379,5037.939999999999600,5065.670000000000073,-1,2.180500000000000,NA,0.433900000000000,NA,NA,13,487450 486918 486919 486909 486914 486912 488550 486917,8,487450 486918 486919 486909 486914 486912,6,-88.295555300000004,30.386909100000000,2024/07/23 04:40:18.379,2024/07/22 23:40:18.379,oyster
1437,214309,A69-1604-28093,NA,2024/07/23 04:42:39.296,5038.340000000000146,5063.710000000000036,-1,3.734400000000000,NA,0.237600000000000,NA,NA,4,486919 486909 486914 486912,4,486919 486909 486914 486912,4,-88.295551099999997,30.386891400000000,2024/07/23 04:42:39.296,2024/07/22 23:42:39.296,oyster
1438,214350,A69-1604-28093,NA,2024/07/23 04:54:39.713,5031.289999999999964,5063.859999999999673,-1,2.119700000000000,NA,0.152000000000000,NA,NA,13,487450 486916 484753 486918 486909 486914 486912 486915 486917,9,487450 486916 484753 486918 486909 486914,6,-88.295624399999994,30.386892700000001,2024/07/23 04:54:39.713,2024/07/22 23:54:39.713,oyster
1439,214358,A69-1604-28093,NA,2024/07/23 04:56:59.429,5030.510000000000218,5065.250000000000000,-1,1.957700000000000,NA,0.115600000000000,NA,NA,16,487450 486916 484753 486918 486919 486909 486914 486912 488550,9,487450 486916 484753 486918 486919 486909,6,-88.295632600000005,30.386905200000001,2024/07/23 04:56:59.429,2024/07/22 23:56:59.429,oyster
1440,214372,A69-1604-28093,NA,2024/07/23 04:59:35.059,5036.460000000000036,5065.539999999999964,-1,2.391900000000000,NA,0.187700000000000,NA,NA,10,486916 484753 486919 486909 486914 486912 486915 486917,8,486916 484753 486919 486909 486914 486912,6,-88.295570600000005,30.386907799999999,2024/07/23 04:59:35.059,2024/07/22 23:59:35.059,oyster
1441,214382,A69-1604-28093,NA,2024/07/23 05:01:42.661,5035.710000000000036,5066.600000000000364,-1,1.978900000000000,NA,0.151600000000000,NA,NA,15,487450 486916 484753 486918 486919 486909 486914 486912 486915 488550 486917,11,487450 486916 484753 486918 486919 486909,6,-88.295578399999997,30.386917400000002,2024/07/23 05:01:42.661,2024/07/23 00:01:42.661,oyster
1442,214393,A69-1604-28093,NA,2024/07/23 05:03:54.211,5036.760000000000218,5066.569999999999709,-1,1.982500000000000,NA,0.085300000000000,NA,NA,15,487450 486916 484753 486918 486919 486909 486914 486912 486915 486917,10,487450 486916 484753 486918 486919 486909,6,-88.295567500000004,30.386917199999999,2024/07/23 05:03:54.211,2024/07/23 00:03:54.211,oyster
1486,263574,A69-1604-28093,NA,2024/07/31 20:27:11.332,5038.010000000000218,5066.989999999999782,-1,2.005000000000000,NA,0.088100000000000,NA,NA,15,487450 486916 484753 486918 486919 486909 486914 486912 486915 486917,10,487450 486916 484753 486918 486919 486909,6,-88.295554499999994,30.386921000000001,2024/07/31 20:27:11.332,2024/07/31 15:27:11.332,oyster
1487,263584,A69-1604-28093,NA,2024/07/31 20:29:31.546,5035.489999999999782,5069.840000000000146,-1,2.042500000000000,NA,0.112500000000000,NA,NA,15,487450 486916 484753 486918 486919 486909,6,487450 486916 484753 486918 486919 486909,6,-88.295580700000002,30.386946699999999,2024/07/31 20:29:31.546,2024/07/31 15:29:31.546,oyster
1488,263593,A69-1604-28093,NA,2024/07/31 20:32:08.370,5027.390000000000327,5050.420000000000073,-1,11.355900000000000,NA,0.000000000000000,NA,NA,1,486918 486916 486909,3,486918 486916 486909,3,-88.295665000000000,30.386771400000001,2024/07/31 20:32:08.370,2024/07/31 15:32:08.370,oyster
1506,264250,A69-1604-28093,NA,2024/07/31 22:57:09.152,5017.050000000000182,5049.329999999999927,-1,2.452200000000000,NA,0.146300000000000,NA,NA,18,486918 487450 486909 486916 484753 486919 486915 486917 486912 486914,10,486918 487450 486909 486916 484753 486919,6,-88.295772600000006,30.386761600000000,2024/07/31 22:57:09.152,2024/07/31 17:57:09.152,oyster
1513,264337,A69-1604-28093,NA,2024/07/31 23:16:03.919,5017.659999999999854,5047.829999999999927,-1,2.136300000000000,NA,0.106800000000000,NA,NA,14,486918 487450 486909 486916 484753 486915 486917 486912 486914,9,486918 487450 486909 486916 484753 486915,6,-88.295766200000003,30.386748099999998,2024/07/31 23:16:03.919,2024/07/31 18:16:03.919,oyster
1514,264345,A69-1604-28093,NA,2024/07/31 23:18:10.555,5032.439999999999600,5053.199999999999818,-1,1.907600000000000,NA,0.058200000000000,NA,NA,17,486916 487450 486918 484753 486909 486919 486914 486917,8,486916 487450 486918 484753 486909 486919,6,-88.295612500000004,30.386796499999999,2024/07/31 23:18:10.555,2024/07/31 18:18:10.555,oyster
1515,264354,A69-1604-28093,NA,2024/07/31 23:20:19.997,5024.850000000000364,5059.970000000000255,-1,2.026400000000000,NA,0.208000000000000,NA,NA,17,487450 486918 486916 484753 486909 486919 486915 486912 486914 486917,10,487450 486918 486916 484753 486909 486919,6,-88.295691399999995,30.386857700000000,2024/07/31 23:20:19.997,2024/07/31 18:20:19.997,oyster
1516,264364,A69-1604-28093,NA,2024/07/31 23:22:35.048,5023.479999999999563,5064.479999999999563,-1,2.226900000000000,NA,0.104100000000000,NA,NA,17,487450 486918 486916 484753 486909 486919 486915 486914 486917,9,487450 486918 486916 484753 486909 486919,6,-88.295705699999999,30.386898299999999,2024/07/31 23:22:35.048,2024/07/31 18:22:35.048,oyster
1517,264374,A69-1604-28093,NA,2024/07/31 23:25:01.560,5031.930000000000291,5062.949999999999818,-1,3.151200000000000,NA,0.113300000000000,NA,NA,11,487450 486918 486909 486914 486912 486915 486917,7,487450 486918 486909 486914 486912 486915,6,-88.295617699999994,30.386884500000001,2024/07/31 23:25:01.560,2024/07/31 18:25:01.560,oyster
1518,264384,A69-1604-28093,NA,2024/07/31 23:27:50.986,5031.250000000000000,5061.789999999999964,-1,1.926200000000000,NA,0.141900000000000,NA,NA,17,487450 486916 484753 486918 486909 486919 486914 486917,8,487450 486916 484753 486918 486909 486919,6,-88.295624900000007,30.386873999999999,2024/07/31 23:27:50.986,2024/07/31 18:27:50.986,oyster
1519,264394,A69-1604-28093,NA,2024/07/31 23:30:26.151,5034.710000000000036,5064.810000000000400,-1,2.246300000000000,NA,0.131700000000000,NA,NA,13,487450 486916 484753 486918 486914 486915 486917,7,487450 486916 484753 486918 486914 486915,6,-88.295588899999998,30.386901300000002,2024/07/31 23:30:26.151,2024/07/31 18:30:26.151,oyster
1521,264420,A69-1604-28093,NA,2024/07/31 23:36:59.085,5043.930000000000291,5063.399999999999636,-1,1.963300000000000,NA,0.069000000000000,NA,NA,15,486916 484753 487450 486919 486918 486909 486914 486917,8,486916 484753 487450 486919 486918 486909,6,-88.295492899999999,30.386888500000001,2024/07/31 23:36:59.085,2024/07/31 18:36:59.085,oyster
1522,264431,A69-1604-28093,NA,2024/07/31 23:39:27.732,5017.239999999999782,5055.449999999999818,-1,2.431400000000000,NA,0.107200000000000,NA,NA,18,487450 486918 486916 486909 484753 486919 486915 486912 486914,9,487450 486918 486916 486909 484753 486919,6,-88.295770599999997,30.386816799999998,2024/07/31 23:39:27.732,2024/07/31 18:39:27.732,oyster
1523,264442,A69-1604-28093,NA,2024/07/31 23:42:21.209,5028.060000000000400,5054.779999999999745,-1,3.577600000000000,NA,0.071900000000000,NA,NA,6,487450 486918 486909 486915 486914,5,487450 486918 486909 486915 486914,5,-88.295658000000003,30.386810799999999,2024/07/31 23:42:21.209,2024/07/31 18:42:21.209,oyster
1532,264746,A69-1604-28093,NA,2024/08/01 01:03:55.748,5048.119999999999891,5085.880000000000109,-1,2.684900000000000,NA,0.304100000000000,NA,NA,7,484753 486916 487450 486914 486912 486915,6,484753 486916 487450 486914 486912 486915,6,-88.295449300000001,30.387091399999999,2024/08/01 01:03:55.748,2024/07/31 20:03:55.748,oyster
1608,269326,A69-1604-28093,NA,2024/08/01 19:01:40.293,5039.260000000000218,5061.140000000000327,-1,1.910300000000000,NA,0.062700000000000,NA,NA,16,486916 487450 484753 486918 486919 486909 486914 486917,8,486916 487450 484753 486918 486919 486909,6,-88.295541499999999,30.386868199999999,2024/08/01 19:01:40.293,2024/08/01 14:01:40.293,oyster
1609,269347,A69-1604-28093,NA,2024/08/01 19:06:24.695,5029.340000000000146,5051.819999999999709,-1,1.951500000000000,NA,0.071600000000000,NA,NA,17,487450 486918 486916 486909 484753 486919 486915 486912 486914 486917,10,487450 486918 486916 486909 484753 486919,6,-88.295644699999997,30.386784100000000,2024/08/01 19:06:24.695,2024/08/01 14:06:24.695,oyster
1610,269366,A69-1604-28093,NA,2024/08/01 19:12:00.789,5028.050000000000182,5056.760000000000218,-1,1.969700000000000,NA,0.053100000000000,NA,NA,17,487450 486918 486916 484753 486909 486919 486915 486914 486917,9,487450 486918 486916 484753 486909 486919,6,-88.295658200000005,30.386828699999999,2024/08/01 19:12:00.789,2024/08/01 14:12:00.789,oyster
1611,269384,A69-1604-28093,NA,2024/08/01 19:17:04.141,5024.539999999999964,5051.000000000000000,-1,2.009300000000000,NA,0.207000000000000,NA,NA,9,486918 487450 484753 486919 486917 486914,6,486918 487450 484753 486919 486917 486914,6,-88.295694699999999,30.386776699999999,2024/08/01 19:17:04.141,2024/08/01 14:17:04.141,oyster
1612,269400,A69-1604-28093,NA,2024/08/01 19:21:56.254,5014.779999999999745,5054.479999999999563,-1,2.103800000000000,NA,0.034300000000000,NA,NA,15,487450 486918 486916 486909 484753 486915 486919 486912 486917,9,487450 486918 486916 486909 484753 486915,6,-88.295796300000006,30.386808100000000,2024/08/01 19:21:56.254,2024/08/01 14:21:56.254,oyster
1613,269426,A69-1604-28093,NA,2024/08/01 19:28:02.960,5015.640000000000327,5053.550000000000182,-1,2.070600000000000,NA,0.060700000000000,NA,NA,13,487450 486916 484753 486919 486912 486917 486914,7,487450 486916 484753 486919 486912 486917,6,-88.295787300000001,30.386799700000001,2024/08/01 19:28:02.960,2024/08/01 14:28:02.960,oyster
1614,269438,A69-1604-28093,NA,2024/08/01 19:31:05.766,5031.689999999999600,5053.239999999999782,-1,1.919300000000000,NA,0.014000000000000,NA,NA,17,487450 486916 486918 484753 486909 486919 486915 486914 486912 486917 488568,11,487450 486916 486918 484753 486909 486919,6,-88.295620299999996,30.386796900000000,2024/08/01 19:31:05.766,2024/08/01 14:31:05.766,oyster
1615,269453,A69-1604-28093,NA,2024/08/01 19:34:07.604,5005.479999999999563,5044.270000000000437,-1,2.116900000000000,NA,0.127600000000000,NA,NA,11,486918 487450 486909 486915 486916 486917 484753 486919 486912,9,486918 487450 486909 486915 486916 486917,6,-88.295892899999998,30.386716000000000,2024/08/01 19:34:07.604,2024/08/01 14:34:07.604,oyster
1616,269468,A69-1604-28093,NA,2024/08/01 19:37:07.577,5003.340000000000146,5046.930000000000291,-1,2.293400000000000,NA,0.089800000000000,NA,NA,11,486918 487450 486909 486915 486917 486912 486919,7,486918 487450 486909 486915 486917 486912,6,-88.295915199999996,30.386740000000000,2024/08/01 19:37:07.577,2024/08/01 14:37:07.577,oyster
1617,269481,A69-1604-28093,NA,2024/08/01 19:40:04.031,5015.529999999999745,5056.840000000000146,-1,2.081200000000000,NA,0.109000000000000,NA,NA,16,487450 486918 486916 484753 486909 486915 486912 486917 486914,9,487450 486918 486916 484753 486909 486915,6,-88.295788400000006,30.386829400000000,2024/08/01 19:40:04.031,2024/08/01 14:40:04.031,oyster
1618,269516,A69-1604-28093,NA,2024/08/01 19:47:34.324,5012.289999999999964,5043.750000000000000,-1,2.322500000000000,NA,0.133200000000000,NA,NA,13,486918 487450 486909 486916 486915 484753 486919 486917 486912,9,486918 487450 486909 486916 486915 484753,6,-88.295822099999995,30.386711300000002,2024/08/01 19:47:34.324,2024/08/01 14:47:34.324,oyster
1619,269527,A69-1604-28093,NA,2024/08/01 19:49:42.820,5018.470000000000255,5049.079999999999927,-1,2.350800000000000,NA,0.045000000000000,NA,NA,18,486918 487450 486909 486916 484753 486919 486915 486917 486912,9,486918 487450 486909 486916 484753 486919,6,-88.295757899999998,30.386759399999999,2024/08/01 19:49:42.820,2024/08/01 14:49:42.820,oyster
1620,269538,A69-1604-28093,NA,2024/08/01 19:51:56.224,5040.069999999999709,5055.909999999999854,-1,1.866700000000000,NA,0.136500000000000,NA,NA,17,486916 487450 484753 486918 486919 486909 486917,7,486916 487450 484753 486918 486919 486909,6,-88.295533100000000,30.386821000000001,2024/08/01 19:51:56.224,2024/08/01 14:51:56.224,oyster
1627,270136,A69-1604-28093,NA,2024/08/01 23:07:49.846,5016.710000000000036,5058.789999999999964,-1,11.251099999999999,NA,0.000000000000000,NA,NA,1,487450 486918 486909,3,487450 486918 486909,3,-88.295776099999998,30.386846999999999,2024/08/01 23:07:49.846,2024/08/01 18:07:49.846,oyster
1644,270858,A69-1604-28093,NA,2024/08/02 02:08:50.668,5012.140000000000327,5055.359999999999673,-1,2.187300000000000,NA,0.396800000000000,NA,NA,15,487450 486918 486916 486909 484753 486915 486912 486919 486917 486914 488550,11,487450 486918 486916 486909 484753 486915,6,-88.295823700000000,30.386816000000000,2024/08/02 02:08:50.668,2024/08/01 21:08:50.668,oyster
1645,270871,A69-1604-28093,NA,2024/08/02 02:11:53.210,5013.289999999999964,5055.260000000000218,-1,1.902600000000000,NA,0.170700000000000,NA,NA,15,486918 486916 486909 484753 486912 486917,6,486918 486916 486909 484753 486912 486917,6,-88.295811700000002,30.386815200000001,2024/08/02 02:11:53.210,2024/08/01 21:11:53.210,oyster
1646,270904,A69-1604-28093,NA,2024/08/02 02:17:53.657,5029.100000000000364,5066.369999999999891,-1,1.991800000000000,NA,0.158200000000000,NA,NA,16,487450 486916 484753 486918 486909 486919 486914 486912 486915 488550 486917,11,487450 486916 484753 486918 486909 486919,6,-88.295647200000005,30.386915299999998,2024/08/02 02:17:53.657,2024/08/01 21:17:53.657,oyster
1648,270931,A69-1604-28093,NA,2024/08/02 02:23:33.054,5045.800000000000182,5064.619999999999891,-1,1.999600000000000,NA,0.228000000000000,NA,NA,15,486916 484753 487450 486919 486918 486909 486914 486912 486917,9,486916 484753 487450 486919 486918 486909,6,-88.295473400000006,30.386899600000000,2024/08/02 02:23:33.054,2024/08/01 21:23:33.054,oyster
1650,270962,A69-1604-28093,NA,2024/08/02 02:28:49.019,5047.069999999999709,5077.819999999999709,-1,1.855500000000000,NA,0.025300000000000,NA,NA,11,484753 486916 487450 486919 486914 486918 486909 486917,8,484753 486916 487450 486919 486914 486918,6,-88.295460199999994,30.387018600000001,2024/08/02 02:28:49.019,2024/08/01 21:28:49.019,oyster
1651,270970,A69-1604-28093,NA,2024/08/02 02:31:24.415,5046.979999999999563,5069.489999999999782,-1,2.635000000000000,NA,0.024100000000000,NA,NA,9,486916 484753 486919 486918 486914 486909 486912 486917,8,486916 484753 486919 486918 486914 486909,6,-88.295461200000005,30.386943500000001,2024/08/02 02:31:24.415,2024/08/01 21:31:24.415,oyster
1741,276092,A69-1604-28093,NA,2024/08/03 00:59:32.987,5005.220000000000255,5040.579999999999927,-1,2.800600000000000,NA,0.122000000000000,NA,NA,12,486918 487450 486909 486917 486916 484753,6,486918 487450 486909 486917 486916 484753,6,-88.295895700000003,30.386682700000001,2024/08/03 00:59:32.987,2024/08/02 19:59:32.987,oyster
1753,276312,A69-1604-28093,NA,2024/08/03 01:49:14.972,5033.539999999999964,5063.680000000000291,-1,2.587400000000000,NA,0.112800000000000,NA,NA,11,486916 484753 486918 486919 486909 486914 486912 486915 486917,9,486916 484753 486918 486919 486909 486914,6,-88.295601000000005,30.386891100000000,2024/08/03 01:49:14.972,2024/08/02 20:49:14.972,oyster
1754,276321,A69-1604-28093,NA,2024/08/03 01:51:22.054,5030.210000000000036,5058.989999999999782,-1,3.314500000000000,NA,0.290200000000000,NA,NA,8,487450 486918 486909 486914 486912 486917 488550,7,487450 486918 486909 486914 486912 486917,6,-88.295635599999997,30.386848799999999,2024/08/03 01:51:22.054,2024/08/02 20:51:22.054,oyster
1755,276329,A69-1604-28093,NA,2024/08/03 01:53:32.695,5023.859999999999673,5056.840000000000146,-1,2.047800000000000,NA,0.067200000000000,NA,NA,17,487450 486918 486916 484753 486909 486919 486912 486914 486917 488550,10,487450 486918 486916 484753 486909 486919,6,-88.295701699999995,30.386829400000000,2024/08/03 01:53:32.695,2024/08/02 20:53:32.695,oyster
1858,281368,A69-1604-28093,NA,2024/08/03 23:05:44.244,5030.659999999999854,5053.510000000000218,-1,1.936200000000000,NA,0.104600000000000,NA,NA,17,487450 486916 486918 484753 486909 486919 486915 486912 486914 486917 488550,11,487450 486916 486918 484753 486909 486919,6,-88.295631000000000,30.386799400000001,2024/08/03 23:05:44.244,2024/08/03 18:05:44.244,oyster
1859,281379,A69-1604-28093,NA,2024/08/03 23:08:41.625,5014.180000000000291,5043.300000000000182,-1,2.278800000000000,NA,0.101700000000000,NA,NA,13,486918 487450 486909 486916 484753 486915 486919 486917 486912 486914,10,486918 487450 486909 486916 484753 486915,6,-88.295802399999999,30.386707300000001,2024/08/03 23:08:41.625,2024/08/03 18:08:41.625,oyster
1861,281403,A69-1604-28093,NA,2024/08/03 23:14:11.185,5004.689999999999600,5040.119999999999891,-1,2.142400000000000,NA,0.083000000000000,NA,NA,11,486918 487450 486909 486915 486917 486916 484753 486919 486912 486914 488550,11,486918 487450 486909 486915 486917 486916,6,-88.295901200000003,30.386678600000000,2024/08/03 23:14:11.185,2024/08/03 18:14:11.185,oyster
1862,281413,A69-1604-28093,NA,2024/08/03 23:16:24.357,5008.380000000000109,5040.020000000000437,-1,2.140900000000000,NA,0.117900000000000,NA,NA,11,486918 487450 486909 486916 486915 486917 484753 486912 486914 488550,10,486918 487450 486909 486916 486915 486917,6,-88.295862799999995,30.386677700000000,2024/08/03 23:16:24.357,2024/08/03 18:16:24.357,oyster
1863,281422,A69-1604-28093,NA,2024/08/03 23:18:46.902,5014.449999999999818,5043.720000000000255,-1,2.297400000000000,NA,0.430400000000000,NA,NA,13,486918 487450 486909 486916 484753 486915 486917 486912 486914,9,486918 487450 486909 486916 484753 486915,6,-88.295799700000003,30.386710999999998,2024/08/03 23:18:46.902,2024/08/03 18:18:46.902,oyster
1992,352631,A69-1604-28093,NA,2024/08/17 00:43:54.556,5047.819999999999709,5082.229999999999563,-1,2.099100000000000,NA,0.113400000000000,NA,NA,10,484753 486916 487450 486914 486919 486918 486909 486915 486917,9,484753 486916 487450 486914 486919 486918,6,-88.295452400000002,30.387058400000001,2024/08/17 00:43:54.556,2024/08/16 19:43:54.556,oyster
2074,525002,A69-1604-28093,NA,2024/09/20 13:30:02.836,5039.109999999999673,5070.800000000000182,-1,2.000600000000000,NA,0.029700000000000,NA,NA,12,486916 484753 486918 486919 486914 486912 486915 488550 486917,9,486916 484753 486918 486919 486914 486912,6,-88.295543100000003,30.386955300000000,2024/09/20 13:30:02.836,2024/09/20 08:30:02.836,oyster
2078,525050,A69-1604-28093,NA,2024/09/20 13:44:27.468,5053.130000000000109,5092.779999999999745,-1,3.702100000000000,NA,0.055300000000000,NA,NA,6,484753 486916 486914 486919 488550 486918 486912 486915 486917,9,484753 486916 486914 486919 488550 486918,6,-88.295397199999996,30.387153600000001,2024/09/20 13:44:27.468,2024/09/20 08:44:27.468,oyster
2097,525287,A69-1604-28093,NA,2024/09/20 14:43:53.629,5045.800000000000182,5083.789999999999964,-1,2.374900000000000,NA,0.097400000000000,NA,NA,15,484753 486916 486914 486918 486912 488550 486915,7,484753 486916 486914 486918 486912 488550,6,-88.295473500000000,30.387072499999999,2024/09/20 14:43:53.629,2024/09/20 09:43:53.629,oyster
2100,525342,A69-1604-28093,NA,2024/09/20 14:57:49.891,5047.439999999999600,5085.359999999999673,-1,2.267400000000000,NA,0.043300000000000,NA,NA,10,484753 486916 486914 486919 486918 486912 488550 486915,8,484753 486916 486914 486919 486918 486912,6,-88.295456400000006,30.387086700000001,2024/09/20 14:57:49.891,2024/09/20 09:57:49.891,oyster
2101,525348,A69-1604-28093,NA,2024/09/20 15:00:15.936,5047.489999999999782,5085.680000000000291,-1,2.229100000000000,NA,0.293700000000000,NA,NA,11,484753 486916 486914 486919 486918 486912 488550 486915,8,484753 486916 486914 486919 486918 486912,6,-88.295455899999993,30.387089499999998,2024/09/20 15:00:15.936,2024/09/20 10:00:15.936,oyster
2102,525368,A69-1604-28093,NA,2024/09/20 15:05:37.020,5046.640000000000327,5085.409999999999854,-1,2.221400000000000,NA,0.037700000000000,NA,NA,11,484753 486916 486914 486919 486918 486912 488550 486915,8,484753 486916 486914 486919 486918 486912,6,-88.295464699999997,30.387087099999999,2024/09/20 15:05:37.020,2024/09/20 10:05:37.020,oyster
2103,525382,A69-1604-28093,NA,2024/09/20 15:08:39.106,5048.369999999999891,5085.229999999999563,-1,2.299100000000000,NA,0.068900000000000,NA,NA,10,484753 486916 486914 486919 486918 486912 488550 486915,8,484753 486916 486914 486919 486918 486912,6,-88.295446799999993,30.387085500000001,2024/09/20 15:08:39.106,2024/09/20 10:08:39.106,oyster
2111,525473,A69-1604-28093,NA,2024/09/20 15:36:26.061,5047.229999999999563,5086.760000000000218,-1,2.132600000000000,NA,0.171400000000000,NA,NA,15,486916 486914 486919 486918 486912 488550 486915,7,486916 486914 486919 486918 486912 488550,6,-88.295458600000003,30.387099299999999,2024/09/20 15:36:26.061,2024/09/20 10:36:26.061,oyster
2112,525482,A69-1604-28093,NA,2024/09/20 15:38:32.692,5045.640000000000327,5084.319999999999709,-1,2.191600000000000,NA,0.211800000000000,NA,NA,11,484753 486916 486914 486919 486918 486912 488550 486915,8,484753 486916 486914 486919 486918 486912,6,-88.295475100000004,30.387077300000001,2024/09/20 15:38:32.692,2024/09/20 10:38:32.692,oyster
4,44153,A69-1604-28093,NA,2024/06/22 02:33:11.442,5009.939999999999600,5158.109999999999673,-1,14.875299999999999,NA,0.123900000000000,NA,NA,6,488550 486914 486912 487450 486916 486918,6,488550 486914 486912 487450 486916 486918,6,-88.295846600000004,30.387742899999999,2024/06/22 02:33:11.442,2024/06/21 21:33:11.442,
9,44320,A69-1604-28093,NA,2024/06/22 03:10:42.442,5041.960000000000036,5106.760000000000218,-1,2.005000000000000,NA,0.162200000000000,NA,NA,14,484753 486914 487450 486916 488550 486912 486919 486918 486915 486909 486917,11,484753 486914 487450 486916 488550 486912,6,-88.295513400000004,30.387279700000001,2024/06/22 03:10:42.442,2024/06/21 22:10:42.442,
10,44369,A69-1604-28093,NA,2024/06/22 03:21:17.402,5041.989999999999782,5087.909999999999854,-1,13.340500000000000,NA,0.085900000000000,NA,NA,2,486918 488550 486915 486917,4,486918 488550 486915 486917,4,-88.295513200000002,30.387109599999999,2024/06/22 03:21:17.402,2024/06/21 22:21:17.402,
